gap,seed_num
0.3524325153980499,1
0.00625676222898619,2
0.0017908130218984297,3
0.25936463752418604,4
0.33633564397609916,5
0.1686737712791455,6
0.19880597904784736,7
0.2491085741507959,8
0.11088127461289332,9
0.09873736491204,10
0.36961491795705115,11
0.05041737092187759,12
0.015633809958671918,13
0.3008296830794279,14
0.01154957028188619,15
0.39238365949768195,16
0.14976016950004123,17
0.11130200522097766,18
0.48454753592613997,19
0.06756095381206251,20
0.3780101591821676,21
0.3765547469631656,22
0.10281181353798274,23
0.39682574563721573,24
0.15487330069504424,25
0.312397329370242,26
0.18532954908596366,27
0.10406007731808131,28
0.34939558883684185,29
0.5029544767580774,30
0.06902136501616951,31
0.0012655748191718885,32
0.2146165348269733,33
0.25692256814795655,34
0.0005461381078930572,35
0.40529986307024046,36
0.3188187066887167,37
0.38948161674193216,38
0.2683086684403406,39
0.08540168952777094,40
0.34276762176000375,41
0.10169283842924415,42
0.1594234588760628,43
0.3197330067268922,44
0.002432019195794055,45
0.07428348216399172,46
0.4191060721507256,47
0.15180721420506416,48
0.11107566754412801,49
6.598379582101188e-05,50
0.33600902541911637,51
0.4272838103788672,52
0.4377768766541976,53
0.3483237855698462,54
0.046127579834774224,55
0.4589693669670396,56
0.2032299464190146,57
0.5533722422369465,58
0.0003277743569469749,59
0.28000318814997627,60
0.4069967375780834,61
0.012643219370147563,62
0.10367516683004396,63
0.257806387265191,64
0.27234799114194175,65
0.1380877655160475,66
0.3702630617358409,67
0.0005754639880706236,68
0.45811645481899177,69
0.09349391704995469,70
0.29647278685615674,71
0.5476693654738938,72
0.017077157069024906,73
0.2651496321832383,74
0.16336833365335224,75
0.33308567326207594,76
0.4710641468789163,77
0.1863375861669283,78
0.07792142750304265,79
0.33235868437827776,80
0.3953759214091406,81
0.05092273109494272,82
0.08009633316100917,83
0.33002296698214195,84
0.3140250015399033,85
0.4310650595250536,86
5.9117155615240335e-12,87
0.46530325982530485,88
0.08537734225319582,89
0.384363391702891,90
0.025248679150081443,91
0.01742847040986817,92
0.013012129364824432,93
0.006870429429000069,94
0.08325417443097649,95
0.3097692346320855,96
0.33126630903007026,97
0.46975116564999553,98
0.1564548021651717,99
0.39976364619110427,100
0.052908138904740554,101
0.350353653701859,102
0.3285817702089844,103
0.49232848774818194,104
0.45803474180502235,105
0.37365569735197823,106
0.20661698955109387,107
0.044472576247926554,108
0.2596241159978945,109
0.44817407990103675,110
0.3410417982340732,111
0.013323792064738882,112
0.1463605904821179,113
0.32138813564392876,114
0.002317516293032895,115
0.20638995495596646,116
0.3963005981411243,117
0.46857808410823054,118
0.15140643992708647,119
0.4490232986011051,120
0.4373857411321751,121
0.3775565134969838,122
0.08770774931394953,123
1.554916798340855e-05,124
0.3437661047128131,125
0.42983892652023314,126
0.29169367075405717,127
0.33797927046907716,128
0.3590821859741027,129
0.344477992038037,130
0.4469830357131741,131
0.7584134675119003,132
0.3271804850330682,133
0.13863526757995714,134
0.16645973532808966,135
0.017382299478185814,136
0.01885701427318054,137
0.35957586418612664,138
0.41866954794795674,139
0.27981429899500654,140
0.23637145621091804,141
9.261777904612245e-07,142
0.7290083981561111,143
0.1068069846180606,144
0.21190273251886538,145
0.45930001618603455,146
0.02692160103902097,147
0.4015563584321171,148
0.7949765096718693,149
0.41852350977319475,150
0.3622776360889475,151
0.4889681841862057,152
5.9368858273955993e-08,153
0.3914550210752168,154
0.4293096974222408,155
0.36548050227588647,156
0.2639210133850156,157
0.350240276437944,158
0.39043733717403484,159
0.3819181955630029,160
0.4081525328867883,161
0.4122474650800996,162
0.36268732873395493,163
0.6322248558290084,164
0.3644375955079795,165
0.5342577306448675,166
0.3524400426260854,167
0.4418930598642419,168
0.3460454209030104,169
0.05125179107881195,170
0.3594735088681773,171
0.21242835354109957,172
0.1622551620291688,173
0.02593061085985937,174
0.006697068768971803,175
0.2117329734910527,176
0.01774810677784444,177
0.4494124332388765,178
0.002459754712845097,179
0.433259113100803,180
0.23446502835736283,181
0.33892308987628894,182
0.3039245158763606,183
0.5243812117660127,184
0.32580696731815806,185
0.07862719510717397,186
0.009563515878880935,187
0.4216673156079196,188
0.31532815300693073,189
0.35017489330493845,190
0.32366981172572196,191
0.061942457740087775,192
0.21298166794190365,193
0.0250855552358189,194
0.2731682348278355,195
0.25829152357005114,196
0.3461261647237279,197
0.20961324420727578,198
0.18292258427800334,199
0.2957989137471486,200
0.4566528333359656,201
0.0010657216489562416,202
0.44560760391891563,203
0.14157663556215994,204
0.03557610298594227,205
0.19757291526298104,206
0.2948321722840319,207
0.04868450451158424,208
0.21552895803097272,209
0.3140136587799134,210
0.3161670562139989,211
0.13944074192886546,212
0.1363817853227829,213
0.21646053314816527,214
0.2126597814890374,215
0.33703276716619257,216
0.24622322646700923,217
0.31325603697723636,218
0.4635361488928993,219
0.016567759799045234,220
0.3995483636119843,221
0.2151238422914048,222
0.18411934040409506,223
0.32963908636816086,224
0.5024856081711278,225
0.28410689177417225,226
0.42934798939131724,227
0.26115920155712047,228
0.40648086103988135,229
0.6611368661499455,230
0.13209688994288626,231
0.5422204113831413,232
0.36548112445098013,233
0.1312957451057173,234
0.3903067848611954,235
0.2264136590461021,236
0.41947124176704165,237
0.4109345269109781,238
0.24072104405126993,239
0.007033358102034981,240
0.39187615008290777,241
0.3153523513149139,242
0.24518136151300496,243
0.36261785882220465,244
0.4045074085088345,245
0.2663096531978226,246
0.15764565189692803,247
0.6025692229250126,248
0.3091120848691844,249
0.025450480863128178,250
0.01589168154782783,251
0.46040042084405286,252
0.41188519418096803,253
0.20635170896912314,254
0.35690725923086575,255
0.2455966107288532,256
0.39070267217903165,257
0.22570885617915337,258
0.0951119702701817,259
0.5593802223488638,260
0.06095252297973275,261
0.3477412067818477,262
0.34669897089383994,263
0.21177694584412166,264
0.37505629287215925,265
0.1334129348190345,266
0.3657108740169406,267
0.26985895936581983,268
0.019026247763122228,269
0.40920927119304906,270
0.06142639017298279,271
0.12374341764189012,272
0.09330983103996005,273
0.24360724256803223,274
0.29950952105673423,275
6.139089236967266e-12,276
0.2500420289129579,277
0.11026908268399893,278
0.2290736217498761,279
0.40009005403885567,280
0.16075097038492459,281
0.15820914373716732,282
0.4197038239287849,283
0.415076358206079,284
0.09852611368683029,285
0.017314549562797765,286
0.0564563313510007,287
0.37749706920908466,288
0.37337298743977954,289
0.007251901107792946,290
0.35078446545799125,291
0.10640040100201986,292
0.05373404499505341,293
0.023564122858260816,294
0.3460706319649489,295
0.05315539887396881,296
0.06237023659696206,297
0.37853714254993065,298
0.381466349341963,299
0.26715739985070286,300
0.5050566332809012,301
0.22047454969697355,302
0.00042995580338356376,303
0.5023824941879411,304
0.28890440971690623,305
0.0013594643751275726,306
0.268784699544085,307
0.2662424181030474,308
0.03251502312696175,309
0.16412894474092354,310
0.051330606926740074,311
0.3847201677108387,312
0.24190421882417468,313
0.4059569153589564,314
0.3577249353259049,315
0.012861487991131071,316
0.10004799699095202,317
0.18543066926213214,318
0.003197004100002232,319
5.048547109254287e-06,320
0.024684773510216473,321
0.4231002168100986,322
0.005957997978157437,323
0.26341695574114965,324
0.19668216561694862,325
0.4171627395392079,326
0.001635240367249935,327
0.3665731195740136,328
0.3794788840498313,329
0.016929334496126103,330
0.3169365400672177,331
0.1353335454741682,332
0.3103713691489247,333
0.29233024315203693,334
0.10857551788308228,335
0.1951616226481292,336
0.12364391043388423,337
0.46744709131212403,338
0.5103683806798927,339
0.24881324118814518,340
0.2657270906108806,341
0.36582643889300925,342
0.24975985552600832,343
0.24178243753021889,344
0.18458517555086473,345
0.2418722266847908,346
0.3259582402979504,347
0.06760675647797143,348
0.49753133053286547,349
0.3364037040016683,350
0.3320794217211187,351
0.4744214020779509,352
0.11558626353917134,353
0.03733374244006882,354
0.41347360747499806,355
0.0047301105021233525,356
0.28323663709488756,357
0.3386067857220496,358
0.545409117076133,359
0.24488447379781064,360
0.09834857649366313,361
0.02769596556390752,362
0.02145979513193197,363
0.08349336501191829,364
0.32968576146708983,365
0.43475876569391403,366
0.40224354633164694,367
0.02316600608196495,368
1.8533758066041628e-06,369
0.4198558746179515,370
0.42327324103689534,371
0.2649192695000693,372
0.4339610436463772,373
0.1308880740020868,374
1.1368683772161603e-11,375
0.17748259306586078,376
0.3562179290070162,377
0.4166481116412797,378
0.22310637179316473,379
0.3132713952152244,380
0.4339693662609534,381
0.5279395749028026,382
0.3113366185370978,383
0.3075290380058959,384
0.189798940711853,385
0.17018763386408864,386
0.19816055782621333,387
0.0039890057357752084,388
0.030603982592310786,389
0.35872977077406176,390
0.2448071339008493,391
0.08079246171905652,392
0.2204220039370739,393
0.17728814029192108,394
0.18001101054483115,395
0.14760455810710482,396
0.40435414966100325,397
0.09810524165618517,398
0.018019168629962223,399
0.02528916471624143,400
0.4923702234848406,401
8.070868693721422e-05,402
0.06314299448308702,403
0.3665836909358404,404
0.32992626463669694,405
0.038231202456017854,406
0.30176452368664286,407
0.3442979403089339,408
0.10367733254884115,409
0.1524622822701076,410
0.3788326159180997,411
0.47215779922430556,412
0.3437875806171178,413
0.12687369468517318,414
0.3739572098309054,415
0.42833347434338975,416
6.139089236967266e-12,417
0.04228113916587972,418
0.004998123347149885,419
0.14425279121610401,420
0.01543179252507798,421
0.004856328837831825,422
0.3639462533249116,423
0.41050555997981064,424
0.4716814555340534,425
0.4017400518969225,426
0.36528936316676663,427
0.19278365760806082,428
0.012243849879951085,429
0.19548912712320998,430
0.017987021089993505,431
0.32566477614182077,432
0.33783117162010967,433
0.10198496578391314,434
0.4561627120738194,435
0.18696051974484362,436
0.4203287106950029,437
0.3203847226520793,438
0.004253261337680669,439
0.18057550009689294,440
0.07485516320684837,441
0.4947348369119027,442
0.1576746313980948,443
0.1223712744988461,444
0.0963454202324101,445
0.02300889574098619,446
0.3575392107948119,447
0.033329927724025765,448
0.10054820444179313,449
0.2808441347931421,450
0.3815965263079306,451
0.34821085649605266,452
0.36138821451595504,453
0.41090573632413907,454
0.37688989002185735,455
0.08119723333402362,456
0.36287571321986434,457
0.2029803541149704,458
0.1161828748681728,459
0.3109674060949601,460
0.3828477020229002,461
0.4172969607741379,462
0.43180966860381886,463
0.32982351185137304,464
0.31712504015990817,465
0.08398797100494448,466
1.4097167877480388e-11,467
0.009470929857343435,468
0.04373178835976432,469
0.07491097160504978,470
0.09985803476206456,471
0.34426576771511463,472
0.019563426829336095,473
0.3937457466658998,474
0.4328615578078825,475
0.06062593053184173,476
0.6136554911840904,477
0.06638231354190793,478
0.19109427784201216,479
0.148634201727873,480
0.1777446146040802,481
0.08701684697211931,482
0.3436841963718962,483
0.16718648629193922,484
5.002220859751105e-11,485
0.28194802106804673,486
0.0025889687069593492,487
0.28018158018312533,488
0.13372118142001455,489
0.2025890326908666,490
0.3700140807322896,491
0.3158928364591702,492
0.3585241395819594,493
0.2062965359809823,494
0.7465858237160319,495
0.002968505438957436,496
0.19841702640701442,497
0.09553348377403381,498
0.017035652166669024,499
0.435736816644976,500
0.4431561822079857,501
0.3675937504549438,502
0.40374503836687836,503
0.3053581406400099,504
0.6170064217919844,505
0.638993242657989,506
0.28253680637794787,507
0.4149679556492174,508
0.13472409031010102,509
0.262152094514704,510
0.07804217982993578,511
0.1751715287477964,512
0.08084647095688524,513
0.44074137850702755,514
0.0015841957279008057,515
0.016705612903933797,516
0.02648627791427316,517
0.27529999583407516,518
0.556198760565394,519
0.3272902189328306,520
0.3740694745310975,521
0.03625199092721232,522
0.27275609286880353,523
0.07504728677599815,524
0.005481901759139873,525
0.46209173210081644,526
0.40709337939210855,527
0.4281071961199814,528
0.3214327808418602,529
0.4449411198982034,530
0.4653152060809589,531
0.3840780652419653,532
0.03628790521997871,533
0.06652493356295963,534
0.42050625375782147,535
0.14850010164877858,536
0.38302136091920147,537
0.4527488977091707,538
0.3797172851268442,539
0.050814662712127756,540
0.4882783560738062,541
0.3883283514160212,542
0.41904365436016633,543
0.23233780137002213,544
0.24069432129317647,545
0.06144248241707828,546
0.3551345289808978,547
0.008383819646041957,548
0.5195823817098244,549
0.3414073700057543,550
0.35555945227110897,551
0.41824020506805937,552
0.07573346466710973,553
0.36816806787896894,554
0.4845935717210068,555
0.6835681697011751,556
0.44575516340410104,557
0.4238695874248606,558
0.4377232764600194,559
0.45987643323792327,560
0.42441764427212547,561
0.03854604049797672,562
0.30308938719213074,563
0.46411218411412847,564
0.3330557222691368,565
0.0041529188149525,566
0.3611292126256558,567
0.013775064329138331,568
0.11419225512509001,569
0.06294002162280776,570
0.04808921136509525,571
0.3977210708351322,572
0.2702475779940414,573
0.11382482145995709,574
0.32475693742890144,575
0.26294713672132275,576
0.34658803570891905,577
0.5232850167528795,578
5.229594535194337e-12,579
4.092726157978177e-12,580
0.3920163620139192,581
0.3934243156663797,582
0.00404889106198425,583
6.773238965251949e-07,584
0.3721136184299212,585
2.2697008716932032e-06,586
0.3664363583368413,587
0.10838080482517398,588
0.4388946189269518,589
0.2658855542308629,590
0.08686080678330654,591
0.3019868034571118,592
0.2546994557508242,593
0.11752895595395785,594
0.25798996910612004,595
0.19326469057932627,596
0.11130036888494033,597
0.5166799419921517,598
0.35463176180996925,599
0.31151289443027963,600
0.35493839347486755,601
0.38286447674886404,602
0.21321417853209823,603
0.3415788085917484,604
0.013468558593103808,605
0.37776881906097515,606
0.48010106218112014,607
0.1462540186021215,608
0.17405648298790766,609
0.23860895375219116,610
8.412825991399586e-12,611
0.34598344950518367,612
0.10304135076421517,613
0.33574120285084064,614
0.2871395068618767,615
7.958078640513122e-12,616
0.16008372935993975,617
0.34753991041202426,618
0.14016121687586747,619
0.23352410950792546,620
0.010674623709974185,621
0.10429886508404707,622
0.23020452271998693,623
0.38391559373690143,624
0.18935950278114433,625
0.3478364849991067,626
0.3540283961226578,627
0.2475734781448864,628
0.5364582917659391,629
0.00811087049987691,630
0.09287948486689857,631
0.25857393329101797,632
0.3494630560371661,633
0.34020047364970196,634
0.34948782027800007,635
0.43932172959307536,636
0.0968086103416681,637
0.3547813131019666,638
0.31182205034383514,639
0.2879127444552978,640
0.042277790711978014,641
0.406797763286022,642
0.27389708375994815,643
0.16910210675109738,644
0.030700526369855652,645
0.05438958068702959,646
0.4748428481882456,647
0.3633620125719972,648
0.0944359993609396,649
0.3682631734689039,650
0.0013286732578308147,651
0.009291430387975197,652
0.1834836267898936,653
0.22204533904005075,654
0.4498744665597769,655
0.16960221141289367,656
0.30279512427409827,657
0.6082867286008877,658
0.029735195369084977,659
0.4725443580468891,660
0.6117477478360343,661
0.39850740684914854,662
0.03629821820709367,663
0.42144256030292127,664
0.20031585294987053,665
0.39995424367907617,666
0.4008949090509759,667
0.4370564557370926,668
0.16521565889092926,669
0.477693380961,670
0.41859205522700904,671
4.5829433020116994e-05,672
0.33141987670683193,673
0.26507857693377446,674
0.30573280797307234,675
0.34342699322701264,676
0.3999603360371111,677
6.821210263296962e-12,678
0.45344145583408135,679
0.5512018012798308,680
0.3535597406312263,681
0.0012338821909452236,682
0.3998802350611186,683
0.36483818143892677,684
0.050666945563079935,685
0.17748586963784874,686
0.07628273568298027,687
0.35622311883912516,688
0.33868870638298176,689
0.04759727997407026,690
0.4373459439061662,691
0.3630586285200934,692
0.3705654260168103,693
0.45268919327781987,694
0.2910634676252357,695
5.2216548056094325e-05,696
0.23170647495317098,697
0.44200238227995214,698
0.35768975606606546,699
0.35608471275691045,700
0.3606376750919935,701
0.024286986096740293,702
0.4888744977099577,703
0.2764666336850041,704
6.139089236967266e-12,705
0.2654804474298089,706
0.1568787505848377,707
0.20839039300381046,708
0.1006884632101901,709
0.41775915138691744,710
0.3987447115152918,711
0.05012781812297362,712
0.09512969792172044,713
0.34129481614104407,714
0.30165873662122067,715
0.3457497518429591,716
0.3713213688590713,717
0.11004221424218485,718
0.36550856379699326,719
0.2099468785568206,720
0.37072619926129846,721
0.44575898080825027,722
0.3045725273100288,723
0.3853024312049911,724
0.3120262725219618,725
0.31358386741089816,726
0.4667131709848036,727
0.46173010463417086,728
0.3509095457211515,729
0.3256003819922171,730
0.12797155136286165,731
0.09712297063902042,732
0.0359537495389759,733
0.27311140864503614,734
0.27260991593516337,735
0.3785202887122523,736
0.042630729190022976,737
0.27270521184505014,738
0.4145900366970636,739
0.200730711875849,740
0.10917550803492304,741
0.05981860933729877,742
0.3839829271248618,743
0.46607967187787835,744
0.13582940609308025,745
0.420001795629787,746
0.13042784583490175,747
0.43450588038899696,748
0.03242018580158401,749
0.4311303444960686,750
0.00985386266097521,751
0.00015477593501600495,752
0.3257863026231007,753
0.3458927927520108,754
0.4029156220369714,755
0.4061154656938015,756
0.3642221346590304,757
0.30389028805416274,758
0.052648972066890565,759
0.3244804250407469,760
0.2658088529149154,761
0.41162879015701037,762
0.4179202755537972,763
0.44357868843326287,764
0.012565525059699212,765
0.20022295458693407,766
0.27259621545204027,767
0.166057965994014,768
0.15081353795108043,769
0.10959701500314623,770
0.3829546406641384,771
9.777068044058979e-12,772
0.2171480575179885,773
0.4551322087600056,774
0.4746615281337654,775
0.3437101008830723,776
0.3200310895040275,777
0.31117699048490977,778
0.09828892037376136,779
0.2558581213581874,780
0.22625161050109455,781
0.36776183087226855,782
0.09268519619899962,783
0.31991591972200695,784
0.11228566740373935,785
0.46139068085085455,786
0.36052790996791373,787
0.5813072437849769,788
0.3226181912359607,789
0.4066882743450151,790
0.2688871887160076,791
0.33778419297777873,792
0.5787258118039063,793
0.4118139866641286,794
0.2643034494233234,795
1.6143530956469476e-11,796
0.298618462901004,797
0.06211547073780821,798
0.45079885524796737,799
0.2647985579039869,800
0.3236391567661485,801
0.0029946775609914766,802
0.29393778399207804,803
0.04963579690615916,804
0.29330050240037053,805
0.004620138068958113,806
0.30908281948813965,807
0.27203875555483137,808
0.0423731771270468,809
0.21640328797707298,810
0.4684006805871377,811
0.0744242837663478,812
0.011082797557037338,813
0.48702482026487814,814
