corr_etoe,seed_num
2.4677300849574944,1
1.921419511940974,2
2.03256855065119,3
2.115481720248061,4
1.9640840091293867,5
2.0876392917122657,6
2.3269216548948313,7
1.995599931988594,8
1.017548447811148,9
2.4095129707572394,10
2.833493522160036,11
2.298797263815095,12
2.088601555638613,13
2.5223601949233894,14
2.3415569117261867,15
2.612208980916631,16
1.6955130868650419,17
1.9992928609828509,18
2.035138630215275,19
1.5235095758143733,20
1.2513022271759462,21
1.8590521704389,22
2.211532962399025,23
2.112856926735721,24
2.270748727453686,25
2.439065107604917,26
2.2639975101047165,27
2.1761406720365466,28
1.979948320361392,29
2.085049180715387,30
-1.101431718903133,31
2.6704344386387215,32
2.0470488905428894,33
2.5856900924773045,34
1.799969740132905,35
2.419723901360023,36
2.1384759895341907,37
2.002287377070351,38
1.8980218702124942,39
1.5646121411275993,40
2.127235806050805,41
2.4823533701560008,42
2.313328401410622,43
1.9677515220236752,44
1.802892804815738,45
2.341184530637842,46
1.899609635071235,47
2.430528654550087,48
2.646827318674291,49
2.3289369664775106,50
1.5876150357807253,51
1.078480133965054,52
2.342861967054676,53
2.011237436567901,54
2.05275221013523,55
2.672914343820447,56
1.6900149161476792,57
2.213225844640276,58
2.511593889870041,59
2.232481773720249,60
1.5615349417060882,61
2.3933648649164017,62
2.126493427575035,63
1.9392411431852332,64
2.0627822475942366,65
1.64612722805512,66
2.3115006983540116,67
2.2290463006560293,68
2.175383257838525,69
2.0776598029983853,70
2.572207195663914,71
2.414605770037749,72
2.36560795147021,73
2.263144524340369,74
1.9965413674281451,75
2.3125279352312833,76
2.474649930425088,77
0.4475938688599151,78
2.1157465178828283,79
1.061827035213105,80
1.6775877228702492,81
2.189122904034336,82
2.4555214565734915,83
2.005460255977194,84
2.233313198911503,85
2.546003454681538,86
2.272652406478584,87
2.71081817312692,88
2.144031866366041,89
2.394365619217341,90
2.257921028776554,91
2.2407295612834512,92
1.431148666138088,93
2.5343334444618466,94
1.7770152325514659,95
2.541162672285733,96
2.08321072237423,97
2.2847087547986167,98
2.07654250581451,99
1.870259323531347,100
2.415971419431225,101
1.801940158938563,102
2.410374230013494,103
-1.2130285756000692,104
1.908743509671322,105
2.133358584144258,106
2.457857319810293,107
1.589580360194903,108
2.8963560326021303,109
1.705340790319962,110
2.384853870953787,111
1.977289210831972,112
2.290582846045765,113
2.308451126386815,114
2.311085463211533,115
1.7513333913176519,116
2.0458017652467717,117
2.450076421901675,118
2.182615042612093,119
2.2360629944370065,120
2.3893186842199627,121
2.419175962958253,122
2.5939470875190183,123
2.3164090063542737,124
2.4536189548765828,125
2.490152227632688,126
1.7358649682214082,127
1.9244067084475391,128
2.498878528452666,129
2.3621360379250227,130
2.107196242054639,131
2.2596338394947146,132
1.937719513554218,133
2.677365614764975,134
2.0446733897704483,135
2.2792625148830967,136
2.734249797712144,137
1.9595228107003158,138
2.325786588410939,139
-1.240506181597191,140
2.414319950368194,141
2.8010762441658406,142
2.053862335805591,143
2.158623233331566,144
1.8191511385023829,145
1.736907185180408,146
2.034656160760397,147
1.8189069632596617,148
1.939546228155024,149
2.46249399105106,150
2.032504094199492,151
1.646280019099839,152
-1.2697388444232518,153
2.211316359743302,154
2.479187029821502,155
2.156743944749817,156
2.2597224709311985,157
1.65267280668514,158
-1.0417696594571892,159
1.676394006306071,160
1.926478630112221,161
2.4877741713359316,162
2.244046355741919,163
-1.13328611553196,164
2.459606804076679,165
2.0729653963504298,166
2.099651972201751,167
2.09044231744934,168
2.203063180958376,169
2.390821782954819,170
2.4832163404729437,171
2.364867822599821,172
2.089793996399298,173
2.106921382197536,174
2.2513949492523064,175
2.074524993763661,176
2.7103302390010398,177
2.451283009219777,178
2.179628424440667,179
1.89228398885317,180
2.1620181485064367,181
2.298651404247574,182
2.596248008311805,183
1.8352653778129866,184
2.423158208176729,185
1.830468463314929,186
2.687915480492916,187
2.379342760725788,188
2.641413740086549,189
1.906177357604816,190
2.633802759681179,191
2.199527770960165,192
1.346120248078571,193
2.2499912035707794,194
2.198752315610156,195
2.178873678045017,196
2.3020495298619665,197
2.5289217021338732,198
2.084837657810994,199
2.227938693136007,200
2.3550333505798737,201
2.5579315254294435,202
2.113252477547527,203
1.8233167600313283,204
2.6884666363503658,205
2.4097184846614867,206
2.079501294176792,207
1.820401953145377,208
1.833760509601347,209
2.611470105876728,210
1.787475084575349,211
2.055587996132588,212
2.114990078050944,213
2.2288485426300553,214
2.206984572651368,215
1.6322599868931842,216
2.5618274292778187,217
2.306317458791005,218
1.385637994824207,219
2.299928245389971,220
2.4844105884670142,221
2.13507423100403,222
2.361049103910462,223
2.2492683957218667,224
2.5887946021090484,225
2.416099348116449,226
2.7466080911767756,227
2.382990930225414,228
1.9632352541857219,229
2.186352603085055,230
2.420181464973314,231
1.9612578776656768,232
1.9410679044236698,233
2.635314630607407,234
2.69847594484895,235
2.263760808364078,236
2.3882862770222126,237
2.569207096295353,238
2.3107085081810683,239
2.142152768859864,240
2.0337297648431383,241
2.303383505744648,242
1.654098635449644,243
2.328377756527841,244
2.144064460145313,245
2.647584242272725,246
2.328080826475112,247
1.76139861508963,248
1.410698755372508,249
2.4762918861556624,250
1.7670691756342358,251
2.19033488600586,252
2.142761281779999,253
