gap,seed_num
0.0013362447122773347,1
0.0028056714376702985,2
0.002464728129808691,3
1.4911970254161133e-05,4
0.016451903585107175,5
2.984279490192421e-13,6
0.018973494249905798,7
0.004992173563650226,8
0.005703239987525421,9
0.0025163054184247358,10
0.0009886031398025352,11
0.0003087779027310944,12
1.4210854715202004e-13,13
0.003324559487069223,14
8.051291914057401e-06,15
0.0008048272889880081,16
0.006218773247681497,17
0.009051716852312097,18
0.0037836732637828163,19
0.0006881198331711857,20
0.006350410085516955,21
0.007833754426528117,22
0.006441038763867368,23
0.0063912142307174236,24
0.00026840592401811136,25
0.0005668496843895809,26
1.7053025658242404e-13,27
0.00010505807405536416,28
0.005255186116144728,29
0.00043277771241889695,30
0.0014724784056880935,31
0.0019973764517402515,32
0.002231718564033258,33
0.016631755523647485,34
0.002381633656668214,35
0.0026307513631707025,36
0.014217242411376674,37
0.004434621577047437,38
0.0039451147196274405,39
0.04459580902714322,40
0.004860821111947189,41
0.0013473861137214271,42
0.0006342828504841691,43
2.0976642645109678e-10,44
0.0017666526994446485,45
0.005465233205228515,46
0.002274016600111395,47
0.010386184674487708,48
0.0011677155458613697,49
0.006587748687636008,50
0.00818104759373739,51
0.0008785078138231484,52
0.00864407628235142,53
0.005147160468425227,54
0.0022610352792113986,55
0.0005296291555509924,56
1.4210854715202004e-13,57
0.0033266881917768387,58
0.005465681523062926,59
0.004906112666063223,60
0.004072878308818417,61
0.004246776434513322,62
0.0015756201997305652,63
0.021024582923857338,64
0.0041773923359897935,65
0.00024457745931272257,66
0.011872834620874073,67
0.08337326448584292,68
0.00017029177685401464,69
0.011755711347376518,70
0.006489021937284178,71
0.00715941891814964,72
0.011140765216254067,73
3.979039320256561e-13,74
0.006641092264715098,75
0.0070620883163741155,76
0.0005290729328066845,77
7.84559478859137e-05,78
0.08286781974179291,79
0.014490479797245825,80
0.005136203694675601,81
0.0023983270379943633,82
0.00248580124858222,83
0.006961041922792788,84
0.020201484207888143,85
0.0041685371989785835,86
0.008231017815049313,87
0.0014650565784535274,88
0.0030446054617527807,89
0.001484256449032273,90
0.0049499805861330515,91
0.0003725357240540461,92
0.007401180156932696,93
0.050821234624365275,94
0.001225569004816407,95
6.110667527536862e-13,96
0.0063234648112597824,97
0.002561091403805449,98
0.0006898926531846428,99
5.999344523388572e-06,100
1.519893081791679e-05,101
0.002572922646436382,102
0.007563888548588693,103
0.0010351335165950104,104
0.005029079914351087,105
0.0015243532208870647,106
0.00040977835215016967,107
0.0035261344040549147,108
0.004829508326096743,109
0.005811483505979709,110
0.0034879319897100913,111
2.1316282072803006e-13,112
0.019728582360329483,113
6.551204023708124e-12,114
0.01787196404715985,115
0.0073009562893702196,116
4.0046188587439246e-11,117
0.004164144348138166,118
0.001735715062167742,119
0.000380661884051392,120
0.005877912923878625,121
0.00028283519225169584,122
0.0054692881156341855,123
0.00036637783347259756,124
0.053314608849376555,125
0.0024618018025392985,126
0.0076081161653718254,127
0.0006953254557942046,128
0.00658796306558429,129
0.00026890110417809865,130
0.004572894562670626,131
0.001978455673580015,132
0.003402505080316587,133
0.0009634635289756943,134
0.0010833926338591482,135
0.0006747778123212811,136
0.0283013511632646,137
4.405364961712621e-13,138
0.0022828950424553796,139
0.003145285936966502,140
0.00046862382357915067,141
0.011896055341438228,142
0.011730865711101046,143
4.333031711212243e-10,144
0.006842986329289147,145
